Item_Weight,Item_Visibility,Item_MRP,Outlet_Age,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Identifier_0,Outlet_Identifier_1,Outlet_Identifier_2,Outlet_Identifier_3,Outlet_Identifier_4,Outlet_Identifier_5,Outlet_Identifier_6,Outlet_Identifier_7,Outlet_Identifier_8,Outlet_Identifier_9,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Id_0,Item_Type_Id_1,Item_Type_Id_2,prediction_sales
6.965,0.028543185,159.4604,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2652.862496988755
7.97,0.034446434,170.7422,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2788.2764034886336
12.15,0.0484696325,254.00400000000002,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,4055.9355365446127
15.35,0.073581718,94.412,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1192.8241998986678
20.7,0.17076896100000002,183.5266,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,3004.046526833445
10.0,0.067208123,235.55900000000003,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,3738.96748191378
7.85,0.162949459,145.0444,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2364.1162338327754
10.1,0.032232864,50.9008,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,594.9319774810876
19.0,0.130065297,188.6872,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,3049.81343894878
12.15,0.042922946,184.695,15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,3064.055759560277
14.65,0.011235608000000001,57.0614,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,661.4357293938206
8.235,0.082412268,148.5076,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2513.782046292449
20.2,0.06462627,256.2646,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,3806.1293279147103
17.1,0.07404547,205.8638,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,3452.801974857648
15.5,0.157816029,145.4418,15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2435.7615876421746
19.0,0.065767041,189.6214,20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2990.126142361037
11.8,0.026031835,101.2674,13,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1414.576394748624
20.2,0.011868237,154.434,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2187.731939044961
15.1,0.052420442000000005,242.4512,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,3918.8444961627556
7.05,0.08544662300000001,107.8912,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1820.792321468095
6.46,0.049153588,145.3102,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2498.0549624563528
8.945,0.08757299,261.191,35,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,4188.190036040132
10.5,0.025921627399999998,170.6106,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2618.6739024397084
21.25,0.11360343199999999,231.73,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,3646.8263866688803
16.7,0.070058787,190.3214,20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2997.068716066347
12.5,0.136978402,160.4236,37,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,4063.4869064128125
5.11,0.03198113875,164.12099999999998,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,2647.2405284924494
12.5,0.12093225099999999,121.044,37,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,3421.583938753596
11.0,0.00898298,123.0756,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1726.066606782501
9.6,0.00673599,166.4184,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2711.6737807140194
12.5,0.053288809000000006,257.5672,37,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2171.1362076490864
12.5,0.018957441999999998,188.324,37,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,4408.7528991289555
7.84,0.153733623,51.935,23,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,949.6483704749937
12.5,0.032925311,223.5772,37,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1675.2898656747243
9.1,0.008034386999999999,82.5618,25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1392.758541518003
12.5,0.051902594,44.7086,37,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,-1188.1993442575854
13.1,0.012124086000000001,190.753,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2938.936328424788
12.5,0.105799985,155.0656,37,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,593.5845933174573
7.865,0.061308404000000004,164.8526,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2363.8418194580418
7.445,0.0345998135,77.2354,35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1295.9617420892373
11.1,0.060090767,152.5366,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2176.474647699544
20.75,0.019383842,123.37299999999999,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2012.830885295467
16.7,0.101891731,98.7384,24,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,-285.9731838400822
20.7,0.021413299,158.2288,35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,2580.012911340767
13.35,0.048101713,216.0166,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,3504.89731701668
10.195,0.08045572599999999,120.14399999999999,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1860.99842257328
12.5,0.16763712,45.506,37,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,2235.0136274114834
10.3,0.116932555,155.463,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,2441.477860102962
11.35,0.023417483,185.1608,13,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2722.8790482671225
8.355,0.0102435314,93.5462,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1594.650280103789
5.26,0.02321192433333334,96.3068,25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1599.0518784380556
16.7,0.062140968,60.8562,23,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1117.6495169146792
8.1,0.019849032,87.7198,13,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1199.2463879480645
12.5,0.022316641,229.5036,37,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,5161.599402818707
15.2,0.050461669,95.5752,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1565.7793433778834
10.3,0.05017202,80.596,20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1280.4024257845242
14.0,0.030069149,217.4192,35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,3492.3001374139158
12.5,0.070394702,190.053,37,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1145.6614734538011
7.275,0.016802690000000002,146.776,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2439.9679095283204
12.5,0.00974776725,193.5794,37,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1141.296606801596
13.3,0.07156365099999999,59.9536,23,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1097.1401423610955
12.5,0.032284472,123.973,37,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,3433.295565730281
17.75,0.055063016,144.5444,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2470.145821718378
20.2,0.03672987,157.363,20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2493.913478122007
8.905,0.23956881100000002,60.4878,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,-948.8596118827627
15.7,0.007284043499999999,205.798,35,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,3348.1350441033205
8.615,0.10500814266666665,92.9436,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1568.5096186398036
6.615,0.153942031,249.7408,24,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,2045.7322788230435
16.0,0.11559240900000001,58.1246,25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1001.8082718229705
4.92,0.046048229,200.0084,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,3105.486368848128
18.7,0.09172030199999999,180.8292,23,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,2986.272105656869
7.72,0.203400773,118.944,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,-32.25907313836001
12.5,0.046870135,99.3016,37,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,3056.140245595272
5.19,0.044502932,101.699,15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1759.6251315502132
15.7,0.008735936,205.998,25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,3327.0085508344187
14.65,0.285077835,54.1614,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,-1128.3296372921034
17.6,0.041465077999999995,38.119,20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,629.6325736601832
19.75,0.014289425,103.8332,35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1691.8847974039454
17.35,0.06285168299999999,90.583,25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1519.4485820618634
5.44,0.017058723,176.037,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2981.663871132121
11.1,0.110580006,190.0846,35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,3047.404972744018
16.75,0.021310584,52.2298,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,546.3051465514288
20.35,0.101598896,232.7616,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1778.8643807049225
5.86,0.10051751833333333,155.9314,15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2596.2918590570616
13.1,0.075245304,77.1354,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1000.5154519651508
10.65,0.023951515,56.0272,35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,971.5663145972392
9.0,0.069828759,263.6884,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,3865.6897084149577
8.985,0.183403018,100.47,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1609.6458485732837
12.5,0.09101143800000001,77.0986,37,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,-650.3799788357135
12.5,0.062868628,228.6668,37,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,5141.228955920933
14.5,0.064321473,151.7682,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2168.4577232545253
19.25,0.027080602000000002,197.611,25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,3197.8282218025943
6.785,0.023010532,209.1928,23,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,3424.471014942634
16.7,0.038520942999999995,144.6102,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2503.305458441143
6.46,0.049262587999999996,147.6102,20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2320.420961562431
17.35,0.146272238,151.505,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2592.297953127205
12.5,0.023042273,42.6428,37,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,2247.0637619736385
9.195,0.122281599,99.4016,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1772.6410963735284
20.1,0.054677324000000006,151.7366,13,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2208.1068102852532
16.35,0.017089325,95.84100000000001,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1618.4260080376603
6.75,0.108238986,97.2752,25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1600.8826472027204
6.36,0.0059878909999999995,163.6526,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,2646.365921033035
8.895,0.039033732,207.8296,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,3478.363740162097
12.5,0.05580601599999999,117.4492,37,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,3337.5694002620658
12.5,0.062307997000000004,217.4166,37,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1543.2930263300764
18.2,0.015664169,241.4196,35,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,3905.679353708674
5.88,0.086808977,152.7998,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2168.4936672548574
9.195,0.051607098,77.8644,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1449.4885978372163
8.43,0.177546973,171.9422,35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2708.9398186724966
12.85,0.281955554,46.006,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,-1176.8881411161203
10.8,0.029061192000000003,240.0222,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,3546.1409722627923
7.145,0.017786864,161.0578,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2581.9446647596633
14.8,0.04513213,77.167,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1279.0781909299774
18.7,0.070632902,231.201,35,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,3737.077848538478
6.61,0.029175827,186.5898,15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,3088.380527845578
20.0,0.10429446,105.5622,20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1673.521004861142
9.285,0.049239282,244.1144,35,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,3929.243985055322
7.52,0.055117075,128.7994,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2210.331451398076
12.5,0.069961219,66.4484,37,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,2609.8833282522173
8.85,0.016044864,103.1964,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1705.1007256915273
14.15,0.042145893,51.7982,35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,826.614756006225
6.675,0.021700021,35.5874,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,646.5787982554086
7.26,0.014423523,118.015,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1911.3877445796602
18.2,0.049319685,150.0734,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2420.3165620468335
12.5,0.081387725,49.6692,37,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,-1076.4500819307386
15.85,0.057429676,53.2956,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,830.4114841645307
5.19,0.042794507,195.011,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2833.831425773918
9.3,0.042966544,87.7172,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1436.5302131724893
12.5,0.044984953,179.86599999999999,37,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,4352.718371189504
12.5,0.062440359,197.9426,23,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,3249.841323928598
12.35,0.099960144,115.2518,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1784.1748246460352
13.3,0.021316704,117.7124,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1838.0681306183633
12.6,0.048782082000000004,60.5194,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1015.8776844282515
5.88,0.08659120599999999,154.4998,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,2528.099097049055
15.75,0.135282803,97.87,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1610.1070486855097
17.7,0.01261332,166.5474,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2723.896214046607
8.6,0.069557245,91.5146,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1374.520758749376
20.7,0.1551444,75.867,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,-757.9246172090845
12.5,0.026174636,103.7332,37,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,3199.304705701249
13.65,0.082381676,150.805,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,494.76036912156906
19.0,0.06917706533333333,225.27200000000002,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,3759.0276679387225
10.5,0.041629595,37.3164,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,732.7702263413171
9.3,0.111199491,64.0826,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1193.32009000682
13.15,0.043941955,182.295,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2646.3736169647814
20.75,0.007293418857142857,105.9622,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1743.4627089751757
18.75,0.017874230499999998,99.3042,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1554.3476988735079
12.5,0.133171307,97.641,37,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,-337.59648098211875
20.35,0.089452302,262.7594,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,4311.316246742168
5.785,0.053847215999999996,86.8856,25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1447.3138412858343
15.85,0.06938203400000001,219.6166,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,3227.631431399726
7.76,0.059687962000000004,99.47,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1695.0868261921696
15.6,0.08789759,218.3798,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,3399.326913749277
16.85,0.16010437800000002,195.7478,23,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,3204.0356357693167
9.0,0.11640484300000001,264.6884,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,2218.647722530863
12.5,0.145045421,60.0194,37,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,-966.2131704502485
15.85,0.069207981,219.5166,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,3559.1549796400195
15.0,0.04516242400000001,141.3838,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2321.7962410934165
16.6,0.13573321800000002,172.7422,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,2675.471412577589
12.5,0.059202419000000006,239.3538,37,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,5238.261188599864
9.6,0.051424565,258.16200000000003,35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,4117.774743995222
5.405,0.053621283,198.7742,25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,3191.9144810880784
20.75,0.025181597000000003,150.2734,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2315.8780479593447
17.75,0.03067961,178.06599999999997,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2900.3567420153086
12.6,0.052782710999999996,170.3764,24,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,834.4988659095425
19.7,0.16056791,256.4014,35,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,4115.279254041159
6.425,0.06317532599999999,131.2626,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2108.045034721229
7.35,0.014446383,242.9512,15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,3971.118425819952
12.5,0.227609738,186.0898,37,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1024.8644909797981
17.6,0.026256897,182.6976,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,968.1026188582298
12.5,0.044764726,118.8808,37,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,3432.2014033617224
15.6,0.035578148999999996,112.6518,20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1790.3749333246146
12.5,0.23772572600000003,54.964,37,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,-991.4772489728329
15.7,0.12246693300000001,113.0544,25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1856.8715515833374
7.55,0.030944625,123.5072,25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2025.0782159244773
16.1,0.065315421,147.17600000000002,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2293.55691151776
12.5,0.012546822,139.918,37,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,3735.5176358127865
9.06,0.009774419,212.856,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,3491.958366140846
16.6,0.016210706000000002,105.8596,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1694.7760625866504
